,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
21295,30,1,170065,2,10,1,2,3,1,2,0,0,40,1,0
21296,33,1,108328,2,10,3,9,4,1,1,6849,0,50,1,0
21297,21,1,204596,2,10,3,3,2,1,1,0,0,20,1,0
21298,56,1,193453,1,13,1,6,3,1,2,0,1902,65,1,1
21299,45,1,148995,1,13,1,2,3,1,2,15024,0,40,1,1
21300,20,1,85041,2,10,3,5,2,1,1,0,0,20,1,0
21301,62,5,140851,4,9,1,3,3,1,2,0,0,40,1,1
21302,24,1,196280,1,13,3,4,4,1,1,0,0,30,1,0
21303,52,4,38973,1,13,4,9,6,5,1,0,0,40,1,0
21304,23,1,39182,4,9,1,4,3,1,2,0,0,40,1,0
21305,36,1,198841,11,14,1,5,3,1,2,0,0,40,1,1
21306,40,1,694812,2,10,3,2,4,1,2,0,0,40,1,0
21307,30,1,247444,2,10,1,8,3,1,2,0,0,40,33,0
21308,41,1,294270,8,5,1,11,3,1,2,0,0,35,1,0
21309,59,1,195820,4,9,1,11,3,1,2,0,0,40,1,1
21310,27,1,329426,11,14,3,5,4,1,2,0,0,37,1,0
21311,41,1,116103,2,10,3,5,4,1,2,0,0,50,1,0
21312,27,1,206903,1,13,3,7,6,1,2,0,0,35,1,0
21313,50,1,217577,4,9,5,8,6,1,1,0,0,40,1,0
21314,29,1,337693,15,3,3,3,2,1,1,0,0,40,37,0
21315,38,1,204501,1,13,1,5,3,1,2,0,0,55,1,1
21316,30,1,169186,4,9,3,8,2,1,2,0,0,60,1,0
21317,48,1,109421,1,13,1,6,3,1,2,0,0,55,1,0
21318,39,5,267893,6,12,1,2,3,5,2,7298,0,40,1,1
21319,40,1,200479,7,11,1,6,3,1,2,0,0,40,1,0
21320,27,5,221317,3,7,1,2,3,1,2,0,0,40,21,0
21321,59,2,132925,11,14,1,2,3,1,2,0,0,40,1,1
21322,34,1,170769,4,9,1,9,3,1,2,0,0,50,1,1
21323,47,3,186410,5,15,3,3,4,1,2,0,0,60,1,1
21324,64,3,307786,12,2,1,4,3,1,2,0,0,20,1,0
21325,29,1,380560,8,5,1,8,3,1,2,0,0,40,21,0
21326,38,5,147258,4,9,3,11,4,1,2,0,0,40,1,0
21327,42,1,212894,1,13,1,4,3,1,2,0,1887,40,1,1
21328,49,1,124356,1,13,1,4,3,1,2,0,0,60,1,1
21329,53,1,98791,2,10,1,1,3,1,2,0,0,40,1,0
21330,35,1,216473,2,10,1,9,3,1,2,0,0,50,1,1
21331,38,1,107303,4,9,1,2,3,1,2,0,0,40,1,0
21332,36,1,152744,1,13,2,4,5,2,1,0,0,40,11,0
21333,34,2,100079,1,13,1,4,3,2,2,0,0,55,8,0
21334,24,1,117779,1,13,3,6,4,1,2,0,0,10,31,0
21335,23,1,197613,2,10,3,9,4,1,1,0,0,40,1,0
21336,21,1,411068,2,10,3,9,2,1,1,0,0,35,1,0
21337,47,1,192984,2,10,5,9,6,1,1,0,0,40,1,0
21338,59,1,66356,9,4,3,10,6,1,2,4865,0,40,1,0
21339,33,4,137184,6,12,2,5,6,1,2,0,0,50,1,1
21340,63,2,231105,2,10,1,8,3,1,2,0,0,35,1,1
21341,18,5,146586,4,9,3,3,2,1,2,0,0,60,1,0
21342,32,1,32406,1,13,3,6,4,1,1,0,0,50,1,0
21343,19,1,206777,4,9,3,7,5,1,2,0,0,40,1,0
21344,27,5,133495,4,9,3,6,2,1,2,0,0,40,1,0
21345,40,1,34722,2,10,2,11,4,1,2,0,0,48,1,1
21346,38,2,133299,6,12,1,11,3,1,2,0,0,40,1,0
21347,20,1,24967,4,9,3,10,2,1,2,0,0,47,1,0
21348,35,2,171968,4,9,4,11,4,1,2,0,0,70,1,0
21349,22,1,412156,2,10,3,9,2,1,1,0,0,40,1,0
21350,40,1,51290,11,14,1,6,3,1,2,0,0,50,1,1
21351,34,1,198265,2,10,1,1,3,1,2,3103,0,40,1,1
21352,23,1,293565,13,6,3,7,4,1,2,0,0,40,1,0
21353,26,1,226288,1,13,3,9,4,1,2,0,0,40,1,0
21354,53,3,110445,2,10,1,10,3,1,2,0,0,60,1,0
21355,34,1,160634,2,10,1,2,3,1,2,0,0,40,1,1
21356,39,1,174242,4,9,1,2,3,1,2,0,0,40,1,0
21357,25,1,390316,8,5,1,2,3,1,2,0,0,40,21,0
21358,18,1,298860,3,7,3,4,2,1,2,0,0,20,1,0
21359,65,1,171584,1,13,3,5,4,1,2,0,0,40,1,0
21360,49,2,232664,1,13,3,5,2,1,1,0,0,40,1,0
21361,64,1,63676,13,6,1,3,3,5,2,0,0,40,1,0
21362,68,1,170376,1,13,1,5,3,1,2,0,0,40,1,1
21363,56,2,175964,2,10,2,3,4,1,1,0,0,40,1,0
21364,68,4,422013,4,9,2,6,4,1,1,0,3683,40,1,0
21365,35,1,105813,1,13,1,6,3,1,2,0,0,48,1,1
21366,50,4,306707,4,9,3,9,6,5,1,0,0,12,1,0
21367,45,1,177543,4,9,2,9,6,1,1,0,0,28,1,0
21368,43,1,320277,1,13,1,5,3,1,2,0,0,40,1,0
21369,39,1,129495,2,10,4,9,6,5,1,0,0,40,1,0
21370,37,1,257042,4,9,2,2,6,1,2,1506,0,40,1,0
21371,45,1,275995,1,13,1,1,3,1,2,0,0,50,1,1
21372,36,1,280440,6,12,3,1,6,1,1,0,0,45,1,0
21373,26,1,371556,2,10,3,9,4,1,1,0,0,40,1,0
21374,36,1,408229,1,13,3,6,4,1,1,0,0,32,1,0
21375,47,1,149337,1,13,3,9,4,1,2,0,0,60,1,0
21376,34,1,209297,4,9,3,8,4,5,2,0,2001,40,1,0
21377,53,1,355802,2,10,5,4,6,1,1,0,0,30,1,0
21378,32,1,165949,1,13,2,8,4,1,1,0,1590,42,1,0
21379,44,2,112507,15,3,1,2,3,1,2,0,0,40,1,0
21380,25,1,462869,4,9,3,7,5,1,2,0,0,40,21,0
21381,35,1,413648,15,3,3,10,6,1,2,0,0,36,1,0
21382,34,1,29235,6,12,2,6,4,1,1,0,0,40,1,0
21383,42,1,149823,2,10,1,2,3,1,2,0,0,40,1,0
21384,47,1,39530,4,9,2,3,4,1,1,0,0,4,1,0
21385,23,1,197387,4,9,3,2,2,1,2,0,0,37,21,0
21386,56,5,255406,4,9,2,5,4,1,1,0,0,40,1,0
21387,50,1,43764,14,16,1,6,3,1,2,15024,0,50,1,1
21388,38,1,168322,4,9,1,11,3,1,2,0,0,60,1,0
21389,46,1,278322,7,11,1,5,3,1,2,0,0,40,1,1
21390,47,1,115813,6,12,4,9,6,1,1,0,0,57,1,0
21391,38,2,184456,4,9,1,3,3,1,2,3464,0,80,17,0
21392,42,1,289636,4,9,1,11,3,1,2,0,0,46,1,0
21393,48,1,101684,4,9,1,4,3,1,2,0,0,40,1,0
21394,27,1,133425,4,9,3,5,4,1,1,0,0,50,1,0
21395,40,1,349405,7,11,1,6,1,1,1,0,0,36,1,0
21396,53,1,124076,14,16,1,6,1,1,1,99999,0,37,1,1
21397,75,2,165968,7,11,5,5,4,1,1,0,0,30,1,0
21398,39,1,185099,1,13,1,6,3,1,2,0,0,48,1,1
21399,46,4,268281,6,12,2,9,6,1,1,0,0,40,1,0
21400,51,1,154949,4,9,5,8,4,5,1,0,0,40,1,0
21401,34,1,176711,4,9,2,3,2,1,2,0,0,40,1,0
21402,23,1,165064,2,10,1,4,3,1,2,0,0,40,1,0
21403,32,1,213750,7,11,3,3,4,1,2,0,0,45,1,0
21404,45,2,77132,2,10,3,4,4,1,2,0,0,55,1,0
21405,21,1,109667,2,10,3,3,2,1,2,0,0,40,1,0
21406,36,1,162164,4,9,1,2,3,1,2,0,0,44,1,0
21407,40,1,219591,13,6,1,2,3,1,2,0,0,50,1,0
21408,68,1,236943,8,5,2,10,4,5,2,0,0,20,1,0
21409,40,1,89226,1,13,1,4,3,1,2,0,0,40,1,1
21410,20,1,124751,2,10,3,9,2,1,1,0,0,24,1,0
21411,48,5,144122,11,14,2,6,4,1,1,0,0,40,1,1
21412,27,1,98769,1,13,3,4,4,1,2,0,0,45,1,0
21413,57,4,170066,7,11,3,1,4,1,2,0,0,40,1,0
21414,54,3,162439,4,9,1,5,3,1,2,0,0,98,1,1
21415,47,1,22900,4,9,2,3,4,1,1,0,0,40,1,0
21416,30,5,102130,2,10,1,2,3,1,2,0,0,40,1,0
21417,35,1,381583,2,10,1,2,3,4,2,0,0,45,1,1
21418,56,5,198277,10,8,3,7,4,1,2,0,0,40,1,0
21419,20,1,243178,4,9,3,7,2,1,2,0,0,28,1,0
21420,38,5,177305,1,13,1,6,3,1,2,0,0,38,1,0
21421,19,1,167149,2,10,3,4,2,1,1,0,0,25,1,0
21422,31,1,382368,2,10,3,9,4,1,2,0,0,40,6,0
21423,44,5,277144,1,13,3,6,2,1,2,0,0,60,1,0
21424,21,6,145651,2,10,3,4,2,5,1,0,1602,12,1,0
21425,41,1,171351,2,10,1,2,3,1,2,0,0,40,1,0
21426,18,1,265099,3,7,3,3,2,1,1,0,0,16,1,0
21427,23,1,105617,8,5,3,11,2,1,2,0,0,40,1,0
21428,37,5,217689,2,10,1,3,3,3,2,0,0,32,1,0
21429,43,2,73883,1,13,2,4,6,1,2,0,0,45,1,0
21430,31,1,339482,12,2,1,8,3,1,2,0,0,40,21,0
21431,40,1,326232,2,10,2,11,6,1,2,0,0,40,1,1
21432,27,1,106316,5,15,2,6,4,1,1,0,0,12,1,0
21433,64,5,198728,2,10,3,11,6,1,2,0,0,40,1,0
21434,31,4,126501,7,11,3,6,2,1,2,0,0,40,1,0
21435,48,1,233802,11,14,1,5,3,5,2,0,0,45,1,0
21436,37,2,204501,1,13,1,4,3,1,2,0,0,20,5,1
21437,28,1,208249,2,10,2,1,4,1,2,0,0,24,1,0
21438,42,1,188693,2,10,1,2,3,1,2,0,0,40,1,0
21439,60,3,93272,9,4,1,4,3,1,2,0,0,60,1,0
21440,17,1,159299,3,7,3,3,2,1,1,0,0,20,1,0
21441,46,1,35136,13,6,2,9,2,5,2,0,0,40,1,0
21442,18,1,139576,4,9,3,9,2,1,1,0,0,40,1,0
21443,22,1,252355,4,9,3,3,4,1,2,0,0,27,1,0
21444,44,2,83812,1,13,2,5,4,1,2,0,0,60,1,0
21445,36,1,89718,4,9,1,4,3,1,2,0,0,40,1,0
21446,65,1,222810,7,11,2,5,4,1,1,0,0,40,1,0
21447,26,1,456618,4,9,3,3,4,1,2,0,0,40,21,0
21448,21,1,296158,13,6,1,3,3,1,2,0,0,25,1,0
21449,41,1,162140,4,9,2,2,4,1,2,0,2339,40,1,0
21450,28,1,36601,2,10,3,3,6,1,1,0,0,35,1,0
21451,27,1,195337,2,10,3,8,4,1,1,0,0,40,1,0
21452,19,6,282721,2,10,3,3,4,5,2,0,0,12,1,0
21453,40,1,206049,2,10,1,11,3,1,2,0,0,40,1,0
21454,19,1,223392,4,9,3,7,2,1,2,0,0,15,1,0
21455,40,1,27821,7,11,1,11,3,1,2,2829,0,40,1,0
21456,37,1,131827,4,9,3,2,6,1,2,0,0,40,1,0
21457,33,1,549413,2,10,1,9,3,5,2,0,0,40,1,1
21458,34,1,69491,4,9,1,3,3,1,2,0,0,40,1,0
21459,44,5,193755,6,12,3,13,4,1,2,0,0,40,1,0
21460,33,1,598802,2,10,2,9,6,5,1,0,0,40,1,0
21461,72,5,259762,4,9,1,5,3,1,2,2290,0,10,1,0
21462,19,1,266255,4,9,3,4,2,1,1,0,0,40,1,0
21463,59,1,32954,7,11,2,6,4,1,1,0,0,36,1,0
21464,40,1,291808,4,9,2,13,4,5,1,0,0,40,1,0
21465,35,1,190728,4,9,2,6,6,1,1,0,0,40,1,0
21466,22,1,59184,6,12,3,9,4,1,2,0,0,45,1,0
21467,41,1,196456,11,14,3,6,4,1,1,0,0,40,1,0
21468,59,1,147989,2,10,1,1,3,1,2,0,0,50,1,1
21469,50,1,195784,10,8,2,7,6,1,2,0,0,40,1,0
21470,21,1,202214,6,12,3,9,4,1,1,0,0,10,1,0
21471,40,3,225165,4,9,1,5,3,1,2,0,0,40,1,0
21472,22,1,54825,4,9,3,4,4,1,2,0,0,40,1,0
21473,43,1,188905,15,3,4,8,4,1,1,0,0,40,21,0
21474,17,1,132636,3,7,3,11,2,1,1,0,0,16,1,0
21475,42,5,228320,9,4,2,3,4,1,2,0,0,40,1,0
21476,37,1,415500,2,10,1,8,3,5,2,0,0,40,1,1
21477,43,1,255635,15,3,1,8,3,4,2,0,0,40,21,0
21478,46,1,96080,8,5,4,2,6,1,1,0,0,40,1,0
21479,50,5,339547,5,15,1,9,3,2,2,0,0,40,26,1
21480,47,2,126500,9,4,1,4,3,1,2,0,0,40,4,0
21481,31,1,511289,4,9,3,10,4,1,2,2907,0,99,1,0
21482,33,1,159574,9,4,1,9,3,1,2,0,0,45,1,0
21483,27,1,224105,4,9,1,8,3,1,2,7298,0,40,1,1
21484,59,2,128105,4,9,1,10,3,1,2,0,0,35,1,0
21485,39,5,89508,4,9,1,2,3,1,2,0,0,40,1,1
21486,29,1,370242,2,10,1,2,3,1,2,0,0,40,1,0
21487,26,1,67257,1,13,5,5,4,1,1,0,0,55,1,0
21488,24,1,62952,4,9,3,2,2,1,2,0,0,40,1,0
21489,25,1,111058,2,10,3,9,4,1,2,0,1980,40,1,0
21490,30,1,29235,2,10,3,9,5,1,1,0,0,20,1,0
21491,52,6,101119,3,7,1,11,3,1,2,0,0,40,1,0
21492,51,4,140516,11,14,1,6,3,1,2,0,0,40,1,1
21493,30,1,159888,1,13,3,4,4,1,2,0,0,60,1,1
21494,23,1,166371,2,10,3,1,2,1,2,0,0,60,1,0
21495,37,6,160910,14,16,1,6,3,1,2,0,0,45,1,0
21496,25,6,257064,2,10,1,9,3,5,2,0,0,38,1,0
21497,49,2,181307,5,15,1,6,3,1,2,15024,0,65,1,1
21498,30,1,83253,4,9,1,6,3,1,2,0,0,55,1,0
21499,40,1,128700,2,10,2,9,6,1,1,0,0,40,1,0
21500,20,1,243010,4,9,3,8,5,4,2,0,0,32,1,0
21501,35,2,37778,7,11,1,10,3,1,2,3103,0,55,1,0
21502,24,1,132320,1,13,3,5,2,1,2,0,0,45,1,0
21503,32,1,234755,4,9,4,2,6,5,2,0,0,40,1,0
21504,35,1,142616,4,9,4,3,2,5,1,0,0,30,1,0
21505,20,1,148509,4,9,3,3,4,1,1,0,0,40,1,0
21506,29,6,240738,4,9,1,2,3,1,2,0,0,40,1,1
21507,25,1,32276,4,9,3,2,2,1,2,0,0,28,1,0
21508,50,5,163921,9,4,1,11,3,1,2,0,0,40,1,0
21509,24,1,464103,4,9,3,9,4,1,2,0,0,50,1,0
21510,30,5,327825,4,9,2,13,2,1,1,0,0,32,1,0
21511,37,1,267085,2,10,1,9,3,1,2,0,0,40,1,0
21512,50,1,266945,4,9,1,8,1,1,1,3137,0,40,37,0
21513,20,1,234663,4,9,3,7,2,1,2,0,0,30,1,0
21514,49,2,189123,4,9,1,2,3,1,2,5013,0,50,1,0
21515,55,1,104996,9,4,1,11,3,1,2,0,0,50,1,0
21516,61,1,101265,10,8,5,8,6,1,1,0,0,40,17,0
21517,22,1,184975,4,9,6,3,2,1,1,0,0,3,1,0
21518,23,1,246965,6,12,3,9,4,1,2,0,0,12,1,0
21519,43,1,227065,4,9,3,6,4,1,2,4650,0,40,1,0
21520,39,1,301867,1,13,2,9,4,2,1,0,0,24,16,0
21521,21,1,185948,2,10,3,4,2,1,2,0,0,35,1,0
21522,52,3,134854,4,9,1,5,3,1,2,0,0,40,1,1
21523,30,1,281030,7,11,1,4,3,1,2,4064,0,40,1,0
21524,42,1,126701,1,13,2,9,6,1,2,9562,0,45,1,1
21525,50,2,95949,1,13,1,2,3,1,2,0,0,50,1,0
21526,51,2,88528,6,12,2,5,6,1,1,0,0,99,1,0
21527,47,1,24723,13,6,2,5,4,3,1,0,0,45,1,0
21528,45,1,184581,4,9,1,8,3,1,2,0,0,40,1,0
21529,48,4,100067,2,10,5,3,6,5,1,0,0,40,1,0
21530,36,1,182863,1,13,1,5,3,1,2,0,0,50,1,1
21531,61,1,85434,4,9,1,11,3,1,2,0,0,40,1,0
21532,72,1,158092,1,13,2,4,4,1,2,0,0,30,1,0
21533,19,1,104844,2,10,3,4,2,1,1,0,0,15,1,0
21534,39,1,106183,4,9,2,3,6,3,1,6849,0,40,1,0
21535,24,1,89347,3,7,3,8,4,1,1,0,0,40,1,0
21536,44,1,157236,2,10,6,7,6,1,2,0,0,40,18,0
21537,19,1,261259,4,9,3,7,2,1,2,0,0,20,1,0
21538,20,1,286166,4,9,3,4,4,1,2,0,0,48,1,0
21539,23,1,122272,4,9,3,2,2,1,1,0,0,40,1,0
21540,58,1,248739,4,9,1,10,3,1,2,0,0,53,1,1
21541,20,1,224238,10,8,3,2,2,1,2,0,0,40,1,0
21542,62,1,138157,4,9,1,5,3,1,2,0,0,12,1,0
21543,25,1,148460,4,9,3,9,2,5,1,4416,0,40,4,0
21544,67,1,236627,1,13,1,6,3,1,2,0,0,2,1,0
21545,37,5,191364,6,12,1,5,3,1,2,0,0,40,24,1
21546,36,1,353524,4,9,2,5,2,1,1,1831,0,40,1,0
21547,38,1,391040,7,11,4,1,6,1,1,0,0,20,1,0
21548,23,1,134997,4,9,2,3,6,1,1,0,0,80,1,0
21549,28,1,392487,4,9,1,4,1,1,1,0,0,40,1,0
21550,25,1,216724,4,9,2,5,2,1,2,0,0,40,1,0
21551,41,2,174395,14,16,1,6,3,1,2,15024,0,55,1,1
21552,63,1,383058,1,13,1,4,3,1,2,0,1848,40,1,1
21553,60,2,96073,4,9,1,2,3,1,2,0,0,30,1,0
21554,31,3,103435,4,9,1,5,3,1,2,0,0,50,1,0
21555,29,2,96718,4,9,1,2,3,1,2,0,0,37,1,0
21556,37,1,178948,1,13,1,5,1,1,1,7688,0,45,1,1
21557,51,1,173987,8,5,1,4,3,1,2,0,0,40,1,0
21558,45,1,34419,2,10,1,5,3,1,2,7298,0,40,1,1
21559,27,1,224849,4,9,1,2,3,1,2,0,0,40,1,0
21560,18,1,249857,2,10,3,3,2,1,2,0,0,20,1,0
21561,34,1,340458,4,9,2,8,6,1,1,0,0,40,1,0
21562,66,2,427422,14,16,1,4,3,1,2,0,2377,25,1,1
21563,36,1,175643,4,9,1,2,3,1,2,0,0,35,1,0
21564,35,1,297485,1,13,2,5,6,1,1,0,0,40,1,0
21565,27,1,232954,4,9,1,4,3,1,2,0,0,45,1,0
21566,29,1,326330,2,10,2,5,2,1,1,1831,0,40,1,0
21567,25,1,109419,4,9,3,9,2,1,1,0,0,40,1,0
21568,22,1,127768,2,10,3,3,2,1,2,0,0,32,1,1
21569,41,1,252986,2,10,1,2,3,1,2,0,0,48,1,1
21570,20,1,380544,6,12,3,11,2,1,2,0,0,20,1,0
21571,52,1,306108,4,9,1,8,3,1,2,0,0,40,1,0
21572,34,1,232855,2,10,4,3,6,5,1,0,0,37,1,0
21573,44,1,130126,5,15,2,6,4,1,2,0,0,45,1,1
21574,50,1,194231,11,14,2,4,4,1,1,0,0,40,1,1
21575,49,3,197038,1,13,1,5,3,1,2,0,0,50,1,1
21576,71,6,26109,5,15,1,3,3,1,2,0,0,28,1,0
21577,20,1,285671,4,9,3,3,5,5,2,0,0,25,1,0
21578,59,3,103948,4,9,1,4,3,1,2,0,0,60,1,1
21579,41,1,439919,15,3,1,10,3,1,2,3411,0,40,21,0
21580,38,1,40319,2,10,2,5,4,1,1,0,0,42,1,0
21581,55,5,159028,4,9,1,11,3,1,2,0,0,40,1,0
21582,17,1,98675,8,5,3,3,6,1,1,0,0,20,1,0
21583,45,1,90758,1,13,1,5,3,1,2,0,0,55,1,1
21584,43,2,75435,4,9,2,2,6,3,2,0,0,30,1,0
21585,19,1,219189,10,8,3,3,2,1,2,0,0,25,1,0
21586,33,1,203463,4,9,2,3,2,1,1,0,0,40,1,0
21587,63,1,187635,4,9,3,5,4,1,2,0,0,40,1,0
21588,39,2,154641,4,9,2,10,4,1,2,8614,0,50,1,1
21589,34,1,27153,4,9,1,11,3,1,2,0,0,40,1,0
21590,31,1,150324,6,12,3,8,6,1,2,0,0,40,1,0
21591,21,1,83704,10,8,1,2,3,1,2,0,0,40,1,0
21592,23,1,176262,7,11,3,9,5,1,1,0,0,36,1,0
21593,20,1,179423,2,10,3,7,2,1,1,0,0,8,1,0
21594,45,1,168038,1,13,2,4,4,1,2,0,0,60,1,1
21595,59,1,108765,4,9,1,11,3,1,2,0,0,50,1,0
21596,58,1,146477,11,14,1,5,3,1,2,15024,0,40,10,1
21597,66,5,188220,4,9,5,9,6,1,1,0,0,35,1,1
21598,37,1,292855,7,11,1,6,1,1,1,0,1887,35,1,1
21599,29,1,114870,2,10,2,2,2,1,2,0,0,40,1,0
21600,32,6,77723,1,13,2,5,4,2,1,0,0,40,1,0
21601,39,1,284166,1,13,1,6,3,1,2,0,1902,50,1,1
21602,57,1,133902,4,9,5,5,6,1,1,0,0,45,1,0
21603,57,1,191318,11,14,1,6,3,1,2,0,0,40,1,1
21604,50,3,67794,4,9,6,4,4,1,2,0,0,60,1,0
21605,44,3,357679,1,13,1,10,3,1,2,15024,0,65,1,1
21606,56,1,117872,7,11,1,2,3,5,2,0,0,40,1,1
21607,26,1,55929,11,14,3,5,4,1,1,0,0,48,1,0
21608,26,2,34307,7,11,3,10,2,1,2,0,0,65,1,0
21609,33,1,246038,1,13,1,6,3,1,2,0,0,40,1,1
21610,36,2,147258,7,11,1,10,3,1,2,0,0,60,1,1
21611,45,1,329144,2,10,1,4,3,1,2,0,0,40,1,1
21612,56,5,52953,14,16,2,6,4,1,1,0,1669,38,1,0
21613,23,1,216181,2,10,3,4,2,1,2,0,0,36,14,0
21614,23,1,391171,2,10,3,3,4,5,2,0,0,25,1,0
21615,35,5,223242,1,13,2,6,4,1,2,0,0,40,1,0
21616,39,1,103925,1,13,1,6,1,1,1,7688,0,32,1,1
21617,45,1,38240,4,9,2,2,4,1,2,0,0,40,1,0
21618,21,1,148444,2,10,3,4,2,1,1,0,0,25,1,0
21619,56,6,110257,4,9,1,9,3,1,2,0,0,40,1,0
21620,31,4,101345,4,9,3,7,2,1,1,0,0,40,1,0
21621,44,1,268098,10,8,3,11,4,5,2,0,0,36,1,0
21622,31,1,288825,4,9,1,7,3,1,2,5013,0,40,1,0
21623,20,1,162688,4,9,3,7,2,1,2,0,0,38,1,0
21624,44,4,184099,4,9,1,9,3,1,2,0,0,40,1,1
21625,19,1,307496,2,10,3,3,2,1,1,0,0,23,1,0
21626,23,1,267955,2,10,3,4,4,1,1,0,0,40,1,0
21627,21,1,283969,4,9,3,2,2,1,2,0,0,40,21,0
21628,29,6,204516,11,14,1,6,3,1,2,0,0,15,1,0
21629,33,1,167771,2,10,4,3,4,1,1,0,0,30,1,0
21630,46,1,345073,4,9,2,5,4,1,2,0,0,48,1,1
21631,36,3,306156,2,10,1,4,3,1,2,15024,0,60,1,1
21632,70,2,37203,11,14,1,6,3,1,2,9386,0,30,1,1
21633,19,1,185097,4,9,3,7,4,1,1,0,0,37,1,0
21634,29,1,144808,2,10,1,5,2,5,1,0,0,40,1,0
21635,34,1,187203,6,12,3,4,6,1,2,0,0,50,1,0
21636,26,1,125089,2,10,3,5,4,1,2,0,0,40,1,0
21637,30,1,289458,1,13,3,5,4,1,1,0,0,40,1,0
21638,34,1,144798,2,10,3,9,4,1,1,0,0,40,1,0
21639,28,1,207513,4,9,3,4,2,1,2,0,0,48,1,0
21640,76,1,199949,1,13,1,9,3,1,2,20051,0,50,1,1
21641,19,1,213024,10,8,3,7,2,1,2,0,0,40,1,0
21642,45,1,213140,13,6,1,2,3,1,2,2829,0,40,1,0
21643,24,2,83374,2,10,3,6,4,2,2,0,0,30,1,1
21644,37,1,192939,1,13,1,2,3,1,2,0,0,40,1,1
21645,24,1,424494,1,13,1,6,3,1,2,0,0,30,1,0
21646,24,1,215243,1,13,3,9,4,1,1,0,0,42,1,0
21647,40,1,30682,4,9,1,8,3,1,2,0,0,45,1,1
21648,20,1,306639,2,10,3,7,2,1,2,0,0,20,1,0
21649,23,5,218678,3,7,1,7,3,1,2,0,0,40,1,0
21650,25,1,219130,2,10,3,3,4,4,1,0,0,40,1,0
21651,64,1,180624,6,12,3,6,5,1,1,0,0,30,1,0
21652,53,5,200190,11,14,1,6,3,1,2,0,1977,55,1,1
21653,28,1,194472,2,10,1,9,2,1,1,0,0,40,1,0
21654,52,5,205767,11,14,1,6,3,5,2,0,0,40,1,1
21655,28,1,249870,5,15,3,6,4,5,2,0,0,50,1,0
21656,31,1,211242,6,12,1,5,3,1,2,0,0,55,1,1
21657,77,1,149912,1,13,3,6,4,1,1,0,0,10,1,0
21658,22,1,85389,4,9,3,1,2,1,2,0,0,40,1,0
21659,38,1,329980,1,13,3,5,4,1,2,0,0,55,1,0
21660,25,5,249214,2,10,3,9,6,5,1,0,0,40,1,0
21661,50,1,257126,4,9,1,2,3,1,2,0,0,40,1,1
21662,53,5,204397,4,9,1,5,3,1,2,0,0,60,1,0
21663,24,1,291979,4,9,3,10,4,1,2,0,0,40,1,0
21664,33,1,138667,4,9,1,9,3,1,2,0,0,50,1,1
21665,57,4,42298,11,14,1,5,3,5,2,15024,0,40,1,1
21666,39,1,375452,5,15,1,5,1,1,1,15024,0,48,1,1
21667,30,1,94413,2,10,2,11,4,1,2,0,0,30,1,0
21668,31,4,166626,4,9,1,9,3,1,2,0,0,40,1,1
21669,39,6,326566,2,10,3,11,2,5,2,0,0,40,1,0
21670,30,1,165503,1,13,3,4,2,1,1,0,0,65,1,0
21671,48,1,102597,2,10,4,9,6,1,1,0,0,44,1,0
21672,39,1,177277,4,9,1,8,3,1,2,0,0,45,1,1
21673,34,1,198103,4,9,3,11,2,1,2,0,1980,40,1,0
21674,45,1,260490,11,14,1,5,3,1,2,0,0,50,1,1
21675,32,1,237478,3,7,2,8,6,1,1,0,0,40,1,0
21676,40,4,36885,2,10,3,9,4,1,1,0,0,50,1,0
21677,17,1,166242,13,6,3,3,2,1,1,0,0,15,1,0
21678,25,1,274228,4,9,1,1,3,1,2,0,0,84,1,0
21679,42,1,185145,2,10,1,11,3,1,2,0,0,57,1,0
21680,66,1,28367,1,13,1,12,5,1,2,0,0,99,1,0
21681,63,2,28612,4,9,5,4,4,1,2,0,0,70,1,0
21682,43,1,191429,9,4,1,3,3,1,2,0,0,25,1,0
21683,26,1,459548,4,9,3,7,4,1,2,0,0,20,21,0
21684,23,1,65481,4,9,1,8,1,1,1,0,0,40,1,1
21685,39,1,186130,5,15,1,5,3,1,2,0,0,55,1,1
21686,47,3,350759,4,9,1,5,3,1,2,0,0,40,1,1
21687,36,1,359678,4,9,3,8,4,5,1,0,0,48,1,0
21688,35,1,220595,4,9,1,2,3,1,2,0,0,40,1,0
21689,25,1,29599,4,9,3,10,4,1,2,0,0,40,1,0
21690,21,6,299153,2,10,3,9,2,1,1,0,0,15,1,0
21691,46,1,75256,4,9,1,12,1,1,1,0,0,40,1,0
21692,43,1,143583,13,6,1,7,3,5,2,0,0,40,1,0
21693,31,6,207505,14,16,1,6,3,1,2,0,1977,70,1,1
21694,41,1,308550,4,9,2,2,6,1,1,0,0,60,1,0
21695,50,1,145717,4,9,5,9,6,1,1,0,0,35,1,0
21696,36,1,334366,3,7,4,5,4,1,1,0,0,32,1,0
21697,45,2,155489,9,4,1,5,3,1,2,0,0,65,1,1
21698,50,1,197322,3,7,1,5,3,1,2,0,0,50,1,1
21699,52,1,194259,9,4,1,5,1,1,1,0,0,50,1,0
21700,40,1,346189,14,16,1,6,3,1,2,0,0,40,1,1
21701,55,1,98361,1,13,1,5,3,1,2,15024,0,55,1,1
21702,51,3,162943,5,15,1,6,3,1,2,0,0,40,1,1
21703,30,1,19302,2,10,1,6,3,1,2,7688,0,40,1,1
